epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
18,0.03674650671428023,0.16105696254064542,0.8620768246287628,0.8116622175563387,0.9113013825568035,0.8178975382568197,0.9144859307439449,0.9812403020752879,0.001,14.274656295776367,1.1153016090393066
19,0.035359708469817154,0.3111400612696745,0.7666666666666667,0.6382928936950724,0.8289249806651199,0.713107119095143,0.8505562508244102,0.959356594541774,0.001,14.396948099136353,1.1153016090393066
20,0.033620677925303745,0.07842019084155417,0.9103022534070976,0.8848247814335204,0.9232585192281374,0.8977045908183633,0.9398719690811201,0.9884130163031852,0.001,14.350337028503418,1.1153016090393066
21,0.030933574525661207,0.12793816261779234,0.8734351021726839,0.8409667172268266,0.8489558800439629,0.8993679308050565,0.927995498019767,0.9856732462631488,0.001,14.281177759170532,1.1153016090393066
22,0.027698158652413925,0.21874765245354824,0.8109600040146535,0.7526125535657309,0.8155849399414555,0.8063872255489022,0.9050991059686769,0.9795831744940197,0.001,14.276805400848389,1.1153016090393066
23,0.0256870966657202,0.2062297619511337,0.852042273636104,0.8321384568095581,0.919402065033133,0.7938789088489687,0.9227208198177186,0.9823319110912696,0.001,14.275449514389038,1.1153016090393066
24,0.024159607244195903,0.12459432177762755,0.8877171613564973,0.8680272139457005,0.8564757545769421,0.9213240186294078,0.9343012448684698,0.9864983670909938,0.001,14.265693664550781,1.1153016090393066
25,0.022441766340778574,0.08788613407515973,0.9127808730278237,0.8799428489933688,0.9181729442256555,0.9074517631403859,0.9395761746276824,0.9885544006093795,0.001,14.281006336212158,1.1153016090393066
26,0.020644249121438935,0.0973845456774416,0.9068825910931174,0.8681969835892581,0.9405038413435769,0.8755821689953427,0.940918985109186,0.987179049942607,0.001,14.287227153778076,1.1153016090393066
27,0.018163970054099164,0.10353269475423889,0.9029184038117928,0.8638413938488447,0.8981042654028436,0.9077844311377246,0.9379064026800137,0.9877721578793349,0.001,14.274218797683716,1.1153016090393066
28,0.017043560033372752,0.0952993202327479,0.9125017069507033,0.8688252314285438,0.9370705370915721,0.8891882900864937,0.9458209367581863,0.9882973747524446,0.001,14.274208784103394,1.1153016090393066
29,0.016391447494791565,0.13254242948341163,0.8967829106021995,0.8619057422296352,0.9228413530923298,0.8721556886227545,0.9322985876320392,0.9855688163933042,0.001,14.273979425430298,1.1153016090393066
30,0.013166542769042989,0.12603890340364582,0.8987568947065119,0.8643529109015058,0.8897473512632437,0.9079507651363938,0.9309499603020777,0.98623351112574,0.001,14.272084951400757,1.1153016090393066
31,0.012226935749592207,0.1337145019318903,0.8962374690795469,0.8763643897289429,0.8772779406142475,0.9160345974717232,0.9374854595617291,0.9870634565959424,0.001,14.271857976913452,1.1153016090393066
32,0.011931295390759844,0.190163359965467,0.8737412858249419,0.8324583673934354,0.9279090637152259,0.8255489021956088,0.9338785481796698,0.9846683802468591,0.001,14.272460460662842,1.1153016090393066
33,0.010502492674823203,0.16314135501720112,0.8813338238737082,0.8240682748130176,0.8861053197928577,0.8766134397870925,0.9033631337930021,0.9818795647917521,0.001,14.284255266189575,1.1153016090393066
34,0.010125051397539879,0.1532134816042494,0.8783002177463255,0.8291142539582314,0.8987258042055424,0.8587824351297405,0.9239783153840471,0.9840938116462075,0.001,14.381803035736084,1.1153016090393066
35,0.009833366569513809,0.19304584295611363,0.8771398912680121,0.8301259874663891,0.9309108563319266,0.8292415169660678,0.9303084973584357,0.9865510109726887,0.001,14.293565034866333,1.1153016090393066
36,0.008932850158740497,0.13336942884484165,0.9013563501849569,0.885298204517615,0.9029511918274687,0.8997671324018629,0.9348832667853758,0.9863347680266762,0.001,14.270478248596191,1.1153016090393066
