epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
16,0.04101815478604786,0.08685943391095158,0.8978591160220994,0.88347387801682,0.9333094041636755,0.8650033266799734,0.9421484150787431,0.9878010113612701,0.001,14.135817766189575,1.1153016090393066
17,0.037862515272253844,0.07720088924761775,0.9113497862024847,0.8919741503282456,0.9225001704041987,0.9004657351962742,0.9459834992974547,0.9880205102729473,0.001,14.13327431678772,1.1153016090393066
18,0.03556214425954768,0.1537887744043634,0.8681257014590348,0.8156904557456046,0.9179646936656283,0.8234198270126414,0.9274472249739134,0.9818920138127526,0.001,14.130610227584839,1.1153016090393066
19,0.033914484706608704,0.08801991925907378,0.9041701279282273,0.8661446409478876,0.9031198141387322,0.9052228875582169,0.9393714581071387,0.9873104666466574,0.001,14.095288753509521,1.1153016090393066
20,0.032049277300629994,0.12019846970745636,0.875649102244795,0.8495863108853264,0.8573523317713813,0.8947438456420492,0.9257509649191998,0.9821989969330938,0.001,14.122100591659546,1.1153016090393066
21,0.029309574292214837,0.08672667767397108,0.9076920440720369,0.8883802603225137,0.9359341319481254,0.8811044577511643,0.9503295969183438,0.9881464956024467,0.001,14.119374513626099,1.1153016090393066
22,0.027847349360727976,0.15508343901075683,0.8704698467268299,0.8510687735711109,0.9425701876841942,0.8086161011310712,0.9383604386388456,0.9853810920009949,0.001,14.124830722808838,1.1153016090393066
23,0.025261209121385644,0.0772217834972011,0.916326808047852,0.8774133444781871,0.9365707933861331,0.8969394544244844,0.9468774110769321,0.9901257810949177,0.001,14.144843816757202,1.1153016090393066
24,0.023383088071394435,0.10305332916422642,0.8988846672386321,0.8845538921053161,0.9488411636417403,0.8539254823685961,0.9486850670349835,0.9889494110153948,0.001,14.124470472335815,1.1153016090393066
25,0.021648578932269843,0.14117427358822648,0.8760728559260957,0.8593355116957354,0.8629001032524523,0.8896540252827678,0.9280035467851327,0.9827884368821503,0.001,14.123183012008667,1.1153016090393066
26,0.02029956722685228,0.11211124496452247,0.8968469409062435,0.8806391229671108,0.9402364273204904,0.8572854291417166,0.9412025979528894,0.9858078809126363,0.001,14.127387046813965,1.1153016090393066
27,0.018630924431996227,0.2881907032332484,0.8464001727053575,0.8138513202602703,0.9215701637546031,0.7825681969394545,0.9067833652204431,0.9766209600111162,0.001,14.12914776802063,1.1153016090393066
28,0.016637391393523476,0.1501695640019538,0.872325226483099,0.8465599498359947,0.851937591171434,0.8937125748502994,0.9331021571580062,0.9836277362390408,0.001,14.125384092330933,1.1153016090393066
29,0.01548132883931574,0.09031695704833999,0.9133889616960568,0.8979680945099143,0.9109559577777042,0.91583499667332,0.9476857036511943,0.989082486648687,0.001,14.117865562438965,1.1153016090393066
